Albedo_01,Albedo_02,Albedo_03,Albedo_04,Chlorophyll
0.1337,0.093899995,0.0447,0.0256,0.1752689
0.1081,0.0695,0.0263,0.0101,0.073222876
0.1236,0.087299995,0.0407,0.0232,0.2603889
0.1117,0.0713,0.0287,0.0131,0.09777913
0.1046,0.0677,0.0254,0.0095,0.046229187
0.109299995,0.0707,0.027199998,0.0137,0.056184728
0.20799999,0.1943,0.1612,0.1319,0.1830338
0.1105,0.073699996,0.029,0.0149,0.10662394
0.1087,0.071899995,0.025799999,0.0089,0.101655655
0.1046,0.066599995,0.024699999,0.0089,0.08723971
0.1129,0.0796,0.0346,0.0166,0.3685009
0.1188,0.081999995,0.0337,0.0137,0.36029172
0.1105,0.0713,0.029299999,0.0106999995,0.08365812
0.1105,0.0707,0.0253,0.0095,0.098934874
0.105799995,0.0695,0.025799999,0.0089,0.10972231
0.1117,0.0826,0.035499997,0.0101,0.09327209
0.1105,0.077199996,0.031799998,0.0137,0.28450862
0.1153,0.078999996,0.0328,0.0166,0.23999515
0.1129,0.0755,0.029099999,0.0131,0.110639244
0.1278,0.0903,0.0437,0.0196,0.17718911
0.139,0.100999996,0.0455,0.0256,0.28161868
0.1034,0.0689,0.0254,0.0077,0.17157103
0.1135,0.0832,0.0367,0.0154,3.2551007
0.1313,0.0909,0.0404,0.019,0.18719539
0.103999995,0.0707,0.026099999,0.0095,0.31646448
0.1361,0.1028,0.0524,0.022,0.29004622
0.107599996,0.0731,0.0276,0.011299999,0.20753181
0.1188,0.085,0.0368,0.0166,0.66660225
0.103999995,0.066,0.023799999,0.0083,0.07838059
0.1081,0.0725,0.026899999,0.0106999995,0.17488714
0.1266,0.0903,0.0374,0.0154,0.48505625
0.109299995,0.070099995,0.024999999,0.0089,0.08786993
0.1646,0.1331,0.0817,0.0879,0.07625709
0.42369998,0.4023,0.38639998,0.4843,0.36110988
0.1147,0.076699995,0.0312,0.0143,0.087060325
0.111099996,0.0749,0.030499998,0.0154,0.12928453
0.1099,0.0749,0.028199999,0.011899999,0.20054847
0.1248,0.085,0.0401,0.017199999,0.12707728
0.1153,0.0778,0.0313,0.012499999,0.18100207
0.1081,0.0743,0.030299999,0.012499999,0.24275538
0.111099996,0.0749,0.03,0.015999999,0.2153099
0.115899995,0.0844,0.0367,0.022599999,0.6514484
0.1688,0.1432,0.0955,0.0844,1.5378138
0.107599996,0.0689,0.0256,0.0095,0.061611783
0.126,0.092099994,0.0391,0.0208,0.5606731
0.115899995,0.0826,0.0361,0.0154,0.5099416
0.117699996,0.0784,0.0346,0.0208,0.12464318
0.107599996,0.0695,0.025999999,0.0101,0.088571325
0.1135,0.0761,0.030199999,0.011299999,0.08889432
0.1171,0.0778,0.0328,0.0101,0.11617555
0.12,0.086799994,0.035499997,0.022,0.33805212
0.1087,0.070099995,0.0267,0.011299999,0.08033659
0.1099,0.077199996,0.030599998,0.0143,0.30686978
0.114099994,0.0802,0.033099998,0.0154,0.2435484
0.148,0.1117,0.063,0.0446,0.45774096
0.1248,0.0885,0.0382,0.0208,0.3030909
0.121199995,0.0844,0.0349,0.019,0.6324209
0.11229999,0.073699996,0.0288,0.0143,0.09430832
0.1396,0.0998,0.0539,0.0404,0.079360195
0.1105,0.0731,0.0285,0.011299999,0.11058974
0.124199994,0.0832,0.04,0.0273,0.10819868
0.1064,0.0683,0.024999999,0.0101,0.08528151
0.2549,0.2127,0.18259999,0.1979,0.20878743
0.1105,0.077199996,0.031,0.0149,0.20600909
0.1028,0.0707,0.0273,0.0106999995,0.38836747
0.1206,0.0885,0.0426,0.021399999,0.16312532
0.124199994,0.089099996,0.046499997,0.035099998,0.096033625
0.14379999,0.1117,0.07,0.0499,0.10686651
0.1301,0.0909,0.041699998,0.022,0.1662684
0.1295,0.092099994,0.0394,0.017199999,0.51331127
0.12,0.087299995,0.0413,0.0208,0.7895303
0.1052,0.0683,0.024999999,0.0077,0.10857987
0.107599996,0.070099995,0.0254,0.0106999995,0.094122276
0.1147,0.078999996,0.0324,0.0154,0.1985185
0.1218,0.0862,0.0398,0.022,0.17999648
0.1188,0.083799995,0.034199998,0.0196,0.09576772
0.1206,0.0862,0.0379,0.0196,0.5455095
0.1129,0.0761,0.029099999,0.011899999,0.1297874
0.1206,0.083799995,0.040999997,0.026099999,0.101425886
0.1248,0.1004,0.0545,0.0446,0.07402602
0.1064,0.0713,0.0275,0.011299999,0.11210667
0.17289999,0.148,0.0973,0.0963,0.15188484
0.1396,0.1028,0.045599997,0.022599999,0.5784826
0.1129,0.0743,0.029299999,0.012499999,0.08957631
0.11229999,0.0784,0.0309,0.015999999,0.1363994
0.111099996,0.0796,0.0345,0.0154,0.62092024
0.1064,0.070099995,0.026099999,0.0077,0.15932484
0.1182,0.078999996,0.0376,0.0279,0.111037515
0.2014,0.1598,0.1393,0.1598,0.47385973
0.1515,0.119399995,0.0661,0.0559,0.22570243
0.1016,0.070099995,0.0275,0.012499999,0.3890381
0.1943,0.17289999,0.1251,0.139,0.11739374
0.14019999,0.1052,0.0567,0.0404,0.1680187
0.1087,0.0731,0.027199998,0.011899999,0.15795241
0.109299995,0.0743,0.029299999,0.0137,0.20114875
0.103999995,0.0683,0.024699999,0.0101,0.110889986
0.12,0.086799994,0.0346,0.0256,0.102677844
0.1153,0.0808,0.034199998,0.0166,0.35500878
0.109299995,0.0713,0.029099999,0.011899999,0.08322969
0.1266,0.0814,0.0411,0.0178,0.12680356
0.105799995,0.0695,0.024799999,0.0083,0.10324646
0.1295,0.0915,0.0414,0.0232,0.16095659
0.1301,0.092099994,0.0447,0.0244,0.26395518
0.1129,0.0796,0.0346,0.0143,0.48433584
0.1266,0.0897,0.0398,0.021399999,0.31412426
0.109299995,0.0707,0.0263,0.0101,0.1275086
0.1129,0.073699996,0.029,0.0143,0.06726482
0.1087,0.071899995,0.027199998,0.0106999995,0.06212079
0.1182,0.0826,0.0348,0.0166,0.28022847
0.105799995,0.070099995,0.026099999,0.0101,0.14186625
0.12539999,0.085599996,0.0379,0.019,0.12576374
0.1331,0.0969,0.0431,0.026099999,0.2681532
0.124199994,0.081999995,0.0438,0.0196,0.2148435
0.1295,0.0909,0.0391,0.017199999,0.4687692
0.1182,0.0832,0.035499997,0.0166,0.31086737
0.1129,0.0784,0.0312,0.0137,0.17508103
0.1182,0.0743,0.0321,0.0083,0.069832414
0.1266,0.0951,0.0453,0.023799999,0.9246323
0.107,0.0683,0.0253,0.0101,0.07394308
0.1325,0.0975,0.049,0.0267,0.6388821
0.18419999,0.1521,0.109,0.1129,0.10244804
0.1147,0.076699995,0.0348,0.0196,0.09853802
0.11229999,0.0784,0.0324,0.015999999,0.19612184
0.111099996,0.073699996,0.0299,0.0137,0.073955305
0.109299995,0.0713,0.0276,0.011299999,0.07935377
0.107,0.0695,0.0257,0.0106999995,0.086869925
0.111099996,0.0725,0.0278,0.0101,0.088280134
0.11229999,0.076699995,0.0299,0.0101,0.19244586
0.117699996,0.0802,0.0382,0.0244,0.074352436
0.111099996,0.071899995,0.028099999,0.011299999,0.08348816
0.20439999,0.1771,0.118099995,0.1117,0.4582337
0.12239999,0.0903,0.042799998,0.0345,0.16993582
0.103999995,0.0689,0.030199999,0.0053,0.15868126
0.1046,0.0707,0.0251,0.0083,0.1933195
0.17109999,0.12239999,0.0835,0.103999995,0.55747646
0.1087,0.0725,0.0276,0.011299999,0.09668372
0.1081,0.0713,0.028199999,0.011299999,0.086032465
0.1052,0.0683,0.024699999,0.0095,0.09644675
0.1337,0.0945,0.045199998,0.026099999,0.16837387
0.12539999,0.089099996,0.0391,0.0184,0.35894078
0.1153,0.0814,0.0345,0.0166,0.23405178
0.1087,0.073699996,0.0284,0.0137,0.21885549
0.1188,0.0755,0.033,0.017199999,0.10695697
0.1153,0.0802,0.0325,0.0154,0.22477573
0.1081,0.0707,0.0273,0.0106999995,0.11608006
0.1165,0.0784,0.031799998,0.019,0.09034116
0.1236,0.086799994,0.0374,0.0184,0.2648275
0.1278,0.098,0.044299997,0.0297,0.8999186
0.1147,0.0808,0.034199998,0.0166,0.27529088
0.12719999,0.0909,0.039699998,0.0196,0.25579605
0.1206,0.085,0.034199998,0.0154,0.5193935
0.15269999,0.1206,0.0722,0.060599998,0.49986452
0.1087,0.073699996,0.030199999,0.0137,0.15343578
0.1343,0.095699996,0.047199998,0.024999999,0.1544316
0.115899995,0.0826,0.033999998,0.0178,0.231096
0.1117,0.0749,0.029,0.011899999,0.119015485
0.122999996,0.089099996,0.0411,0.0208,0.5301859
0.117699996,0.0784,0.0328,0.017199999,0.126698
0.119399995,0.0796,0.033299997,0.0166,0.0868494
0.1218,0.085599996,0.0374,0.0244,0.12943563
0.1503,0.1135,0.0692,0.0559,0.10330937
0.122999996,0.0862,0.0447,0.0315,0.2160067
0.1135,0.0731,0.0276,0.0106999995,0.06397343
0.12539999,0.0879,0.037699997,0.0166,0.5054865
0.1105,0.0725,0.0256,0.0077,0.096786454
0.11229999,0.0743,0.0279,0.011299999,0.08129888
0.115899995,0.0802,0.0345,0.017199999,0.23558529
0.1266,0.0945,0.0462,0.0256,0.8865227
0.1117,0.078999996,0.033999998,0.015999999,0.9200723
0.1105,0.077199996,0.029099999,0.017199999,0.13615428
0.13069999,0.0844,0.0459,0.0178,0.101725556
0.1521,0.1295,0.041899998,0.077199996,0.21109402
0.1147,0.0784,0.030599998,0.0137,0.27820787
0.109299995,0.0695,0.026099999,0.012499999,0.076334156
0.12239999,0.0832,0.0337,0.0184,0.10652842
0.1064,0.0677,0.025999999,0.0077,0.07332911
0.12889999,0.1004,0.0403,0.0166,2.0147357
0.1105,0.0743,0.0313,0.019,0.072902136
0.1171,0.0778,0.0308,0.0143,0.11588474
0.1414,0.0998,0.0495,0.029099999,0.1680091
0.1135,0.0784,0.031799998,0.0149,0.2053741
0.107,0.0731,0.029399998,0.0143,0.22519782
0.1313,0.0963,0.0455,0.023799999,0.4763036
0.1319,0.0927,0.0587,0.0392,0.08009506
0.1129,0.0725,0.0287,0.015999999,0.056386486
0.1052,0.0689,0.024999999,0.0089,0.09456393
0.1284,0.0915,0.0413,0.0208,0.21701775
0.1165,0.0784,0.030599998,0.0131,0.12864877
0.1182,0.0796,0.033,0.0154,0.12974189
0.1105,0.0713,0.0253,0.0089,0.08374605
0.1129,0.076699995,0.036399998,0.0166,0.17378633
0.1408,0.107599996,0.0556,0.0309,1.4433486
0.1105,0.071899995,0.0278,0.0143,0.06733534
0.119399995,0.0832,0.0383,0.022,0.12428499
0.109299995,0.0731,0.0285,0.011899999,0.15107323
0.1087,0.0707,0.0253,0.0071,0.09129769
0.124199994,0.086799994,0.0374,0.017199999,0.25648376
0.1379,0.1064,0.0587,0.044,0.27989984
0.13069999,0.0927,0.044,0.022,0.18836857
0.1165,0.0802,0.035499997,0.0166,0.20565808
0.1153,0.0796,0.0327,0.0137,0.23516926
0.1301,0.0933,0.0394,0.0178,0.558854
0.12239999,0.083799995,0.037,0.0154,0.13146533
0.1165,0.0796,0.0336,0.017199999,0.09432727
0.1248,0.0862,0.038,0.0208,0.10374954
0.117699996,0.0784,0.0324,0.015999999,0.09087863
0.11229999,0.0761,0.029099999,0.011899999,0.13710132
0.1171,0.076699995,0.031799998,0.0149,0.13079856
0.107,0.0689,0.0266,0.0101,0.08111737
0.103999995,0.0689,0.026099999,0.0071,0.1874581
0.2591,0.2157,0.2008,0.1432,0.50668997
0.1105,0.0731,0.0275,0.011299999,0.12509646
0.1165,0.077199996,0.0324,0.0143,0.11869873
0.115899995,0.0761,0.035099998,0.0083,0.13389355
0.1313,0.085,0.044,0.0285,0.12572362
0.124199994,0.0909,0.0416,0.0196,0.4713793
0.121199995,0.081999995,0.0343,0.015999999,0.15737261
0.111099996,0.0725,0.0285,0.0131,0.076932155
0.1147,0.0802,0.0328,0.0149,0.22877443
0.1171,0.0743,0.033999998,0.0137,0.086821705
0.1206,0.0832,0.039699998,0.0143,0.15170673
0.12539999,0.0903,0.039499998,0.0196,0.35570768
0.1105,0.0731,0.028199999,0.0137,0.065348625
0.1117,0.0755,0.029399998,0.0101,0.20500733
0.1099,0.0713,0.0257,0.0106999995,0.103090145
0.109299995,0.070099995,0.026999999,0.0089,0.07655818
0.1171,0.0784,0.035099998,0.019,0.14203231
0.111099996,0.0784,0.030199999,0.0137,0.39593706
0.1171,0.076699995,0.0321,0.0154,0.07501649
0.1099,0.0749,0.0297,0.012499999,0.17562263
0.1319,0.0945,0.0401,0.0184,0.48707753
0.3179,0.2846,0.23799999,0.25669998,0.51966625
0.12,0.0832,0.0394,0.0267,0.30398107
0.126,0.0986,0.0438,0.0208,2.57001
0.12239999,0.083799995,0.037,0.0208,0.1214224
0.12539999,0.085599996,0.04,0.024999999,0.09004966
0.105799995,0.0725,0.028099999,0.0106999995,0.18555595
0.115899995,0.0826,0.0358,0.017199999,0.64717275
0.13069999,0.102199994,0.0532,0.0374,0.78626525
0.1087,0.070099995,0.0275,0.011899999,0.07903562
0.1206,0.0808,0.0354,0.017199999,0.111626014
0.12889999,0.0927,0.045599997,0.029099999,0.20653966
0.1319,0.0945,0.0407,0.019,0.4720978
0.119399995,0.083799995,0.0352,0.0154,0.30562693
0.1064,0.070099995,0.026099999,0.0101,0.10622396
0.109299995,0.070099995,0.029,0.0101,0.07633357
0.1117,0.0808,0.0354,0.015999999,0.43752107
0.1266,0.085599996,0.0365,0.0166,0.14730348
0.1117,0.0731,0.0266,0.011299999,0.21400353
0.1515,0.107599996,0.0622,0.038599998,0.16866827
0.22399999,0.1907,0.1471,0.1664,0.5006394
0.1087,0.0755,0.0313,0.0137,0.22069046
0.114099994,0.078999996,0.0337,0.015999999,0.2728724
0.1182,0.0832,0.0345,0.0166,0.3640449
0.119399995,0.0808,0.0348,0.0166,0.109557405
0.111099996,0.073699996,0.030499998,0.0101,0.087719
0.12889999,0.0969,0.0471,0.0267,0.84025925
0.1105,0.0731,0.0278,0.0137,0.08044682
0.12239999,0.083799995,0.036399998,0.017199999,0.28871807
0.1836,0.1515,0.1081,0.0986,0.6138355
0.1171,0.0844,0.0389,0.0196,1.0020314
0.12539999,0.0909,0.0391,0.0208,0.51285255
0.1343,0.0986,0.051099997,0.0279,0.27144918
0.1081,0.070099995,0.025999999,0.0106999995,0.14591195
0.1182,0.078999996,0.0379,0.0208,0.19239156
0.1171,0.081999995,0.0383,0.0244,0.18410785
0.1117,0.0802,0.0343,0.017199999,0.3971865
0.126,0.0879,0.0398,0.0202,0.15813032
0.1099,0.0778,0.0327,0.017199999,0.22558838
0.1266,0.0903,0.04,0.0208,0.48811552
0.1105,0.0725,0.0264,0.0106999995,0.09282406
0.1147,0.0778,0.0312,0.0143,0.106289886
0.1105,0.0707,0.026099999,0.0083,0.08621065
0.4326,0.4112,0.391,0.489,0.51931936
0.1171,0.0796,0.031799998,0.0154,0.14604877
0.1182,0.0778,0.033099998,0.0143,0.08329204
0.1325,0.0897,0.0409,0.0244,0.13865754
0.1099,0.073699996,0.0275,0.0101,0.14850579
0.1153,0.0761,0.029399998,0.012499999,0.14889267
0.29709998,0.26209998,0.22219999,0.2561,0.3223588
0.1278,0.0933,0.0431,0.023799999,1.1544216
0.1105,0.0725,0.0264,0.0095,0.102445185
0.107599996,0.0731,0.0324,0.0064999997,0.1426806
0.122999996,0.0844,0.037299998,0.019,0.09207174
0.1135,0.0761,0.0321,0.0101,0.08149949
0.1135,0.0796,0.037,0.019,0.2203464
0.1171,0.0796,0.033999998,0.015999999,0.12764485
0.3161,0.2555,0.2191,0.2597,0.8549825
0.139,0.1028,0.0556,0.0309,0.48053297
0.1188,0.0862,0.0389,0.0154,0.4356724
0.1081,0.0695,0.026099999,0.011299999,0.073254906
0.107599996,0.0707,0.026899999,0.011299999,0.10514976
0.12889999,0.0927,0.042799998,0.023799999,0.21623345
0.1165,0.081999995,0.0348,0.0166,0.29022285
0.1052,0.0683,0.0256,0.0095,0.10083924
0.1064,0.0713,0.027199998,0.0095,0.15841731
0.122999996,0.086799994,0.0367,0.0166,0.5426645
0.1165,0.077199996,0.0337,0.012499999,0.13716492
0.121199995,0.092099994,0.0361,0.0149,1.2874233
0.1182,0.0832,0.037699997,0.019,0.39063218
0.1171,0.085599996,0.039499998,0.0202,0.52709025
0.1313,0.098,0.0492,0.0398,0.35999554
0.1218,0.085,0.0385,0.021399999,0.16577516
0.107599996,0.0707,0.025999999,0.0083,0.112946585
0.111099996,0.0713,0.026999999,0.0095,0.09086321
0.114099994,0.081999995,0.0352,0.015999999,0.37464932
0.12,0.0814,0.0339,0.0154,0.122876465
0.107599996,0.0689,0.0257,0.0095,0.068801865
0.1105,0.0743,0.03,0.012499999,0.15155125
0.111099996,0.071899995,0.0264,0.0095,0.10072239
0.1688,0.1153,0.0744,0.0689,0.21850453
0.11229999,0.0778,0.029299999,0.0137,0.28703108
0.11229999,0.078999996,0.034199998,0.0137,1.2337093
0.19129999,0.1575,0.1169,0.1099,0.39299014
0.1129,0.0778,0.030299999,0.011899999,0.2933408
0.124199994,0.0903,0.0455,0.0208,0.35445938
0.1081,0.0713,0.0254,0.0095,0.094159074
0.1301,0.0933,0.0416,0.021399999,0.44345087
0.11229999,0.0731,0.029399998,0.0137,0.08110514
0.1081,0.0713,0.027199998,0.011899999,0.10346514
0.139,0.102199994,0.0458,0.023799999,0.6421169
0.1117,0.0755,0.029299999,0.011299999,0.19835924
0.1248,0.085599996,0.037699997,0.0196,0.10882741
0.1064,0.0683,0.0254,0.0083,0.06417743
0.1236,0.0879,0.0392,0.019,0.4931812
0.105799995,0.070099995,0.0254,0.0106999995,0.104653195
0.12539999,0.0879,0.0389,0.0184,0.18837072
0.1165,0.0808,0.0334,0.0149,0.36061704
0.13069999,0.0874,0.040999997,0.023799999,0.13010024
0.1153,0.077199996,0.0325,0.0149,0.08832951
0.1064,0.0689,0.0251,0.0089,0.080691926
0.1135,0.0784,0.0321,0.015999999,0.16816299
0.1129,0.073699996,0.0284,0.011899999,0.13761468
0.1325,0.0933,0.0431,0.022599999,0.17285612
0.103999995,0.0689,0.0257,0.0083,0.192891
0.122999996,0.086799994,0.036399998,0.017199999,0.4790122
0.1153,0.081999995,0.035099998,0.0178,0.48760453
0.1248,0.085599996,0.0449,0.017199999,0.22726484
0.107,0.0695,0.0256,0.011899999,0.09133324
0.249,0.24419999,0.20189999,0.2359,0.44699216
0.12539999,0.0963,0.043199997,0.044,0.20782875
0.1563,0.119399995,0.0801,0.0683,0.17635737
0.1313,0.0915,0.0413,0.021399999,0.14044553
0.1319,0.098,0.049799997,0.026099999,0.5845411
0.4373,0.4076,0.406,0.4825,0.1344127
0.117699996,0.0826,0.0343,0.0131,0.34193146
0.1337,0.100999996,0.0477,0.029099999,0.62813294
0.1153,0.0826,0.0357,0.019,0.35990995
0.1284,0.0945,0.0444,0.022599999,0.46008673
0.1105,0.0707,0.0275,0.0106999995,0.039698802
0.2591,0.2365,0.1679,0.2127,0.30056095
0.1052,0.0713,0.0273,0.0095,0.21770054
0.122999996,0.086799994,0.036,0.0154,0.5124735
0.1165,0.0844,0.035099998,0.0154,0.6410959
0.1147,0.0784,0.031,0.0143,0.12980725
0.13669999,0.098,0.051799998,0.029099999,0.1725741
0.16939999,0.1331,0.0827,0.0903,0.09909825
0.1925,0.1539,0.108399995,0.109299995,0.042615138
0.107599996,0.0713,0.0263,0.0101,0.11329404
0.1135,0.0814,0.0352,0.0143,0.5748628
0.107,0.0695,0.0254,0.0083,0.07310953
0.1379,0.102199994,0.0493,0.036199998,0.41018814
0.1105,0.0725,0.0287,0.011899999,0.12008096
0.1278,0.0986,0.054399997,0.036199998,0.64318335
0.1147,0.0826,0.036199998,0.0154,0.54336566
0.1165,0.0826,0.035099998,0.0154,0.49327114
0.1278,0.0909,0.0437,0.0297,0.1448036
0.121199995,0.0844,0.0361,0.0178,0.32325682
0.13849999,0.1064,0.0557,0.0357,0.7352191
0.107,0.0695,0.025999999,0.0106999995,0.06762893
0.1165,0.0778,0.033299997,0.017199999,0.095630966
0.1248,0.089099996,0.0385,0.0184,0.3685888
0.1171,0.0844,0.0383,0.019,0.41902614
0.126,0.089099996,0.0389,0.015999999,0.48158264
0.1343,0.100999996,0.053299997,0.036199998,0.3802596
0.105799995,0.0677,0.0244,0.0101,0.05412355
0.1248,0.0897,0.04,0.0196,0.6772114
0.1337,0.093899995,0.0475,0.030299999,0.13529786
0.1343,0.0969,0.043199997,0.026099999,0.31745517
0.1105,0.0713,0.026099999,0.0095,0.10637441
0.1373,0.1004,0.046499997,0.022599999,0.4998495
0.12,0.0784,0.0403,0.019,0.0818137
0.109299995,0.0725,0.0278,0.012499999,0.09434359
0.1396,0.103999995,0.051999997,0.0309,0.4013211
0.1153,0.0778,0.031,0.0149,0.08179648
0.1301,0.0933,0.039499998,0.017199999,0.49143037
0.1147,0.0778,0.0313,0.012499999,0.113174334
0.1117,0.073699996,0.029,0.0106999995,0.09145764
0.111099996,0.0731,0.0299,0.012499999,1.1700103
0.13849999,0.0986,0.0462,0.0244,0.16444862
0.1099,0.0761,0.030499998,0.012499999,0.21705636
0.17289999,0.1426,0.089099996,0.081999995,0.28819725
0.249,0.2139,0.1778,0.17469999,0.51549417
0.1135,0.078999996,0.0337,0.0166,0.21970746
0.1319,0.0951,0.041699998,0.022599999,0.48883075
0.109299995,0.0749,0.03,0.0143,0.27200204
0.1153,0.0755,0.028099999,0.0137,0.5000636
0.111099996,0.0749,0.0287,0.011899999,0.13169284
0.12,0.0903,0.0382,0.0149,2.6754534
0.1182,0.0814,0.0336,0.017199999,0.05968239
0.1206,0.086799994,0.035499997,0.0166,0.47294015
0.1426,0.1016,0.059,0.0321,0.16973521
0.1099,0.0749,0.0287,0.0131,0.14923607
0.12539999,0.0903,0.040999997,0.0202,0.52925307
0.107,0.071899995,0.0273,0.011899999,0.2337433
0.1182,0.0802,0.0336,0.017199999,0.1073024
0.107599996,0.0707,0.0263,0.0083,0.13379526
0.105799995,0.0707,0.026099999,0.0089,0.16808043
0.1105,0.0725,0.025999999,0.0106999995,0.11807371
0.121199995,0.085599996,0.0349,0.0154,0.48816872
0.105799995,0.0689,0.0254,0.0106999995,0.09115634
0.1099,0.0713,0.026899999,0.011299999,0.086071104
0.1147,0.0725,0.0319,0.0095,0.13903521
0.1301,0.0885,0.0556,0.022599999,0.1874645
0.12539999,0.087299995,0.0382,0.015999999,0.15574628
0.1278,0.092099994,0.0475,0.0279,0.31835094
0.1081,0.0695,0.0266,0.0095,0.06965794
0.12539999,0.0969,0.0449,0.0339,0.9180931
0.1099,0.073699996,0.029,0.0101,0.10235953
0.1171,0.0778,0.0312,0.0149,0.09553051
0.1182,0.0808,0.0348,0.0178,0.13633664
0.1081,0.070099995,0.026999999,0.0137,0.049769145
0.1248,0.0885,0.0382,0.0184,0.3164235
0.1105,0.0743,0.028099999,0.0106999995,0.2830916
0.12,0.085,0.0391,0.019,0.57029307
0.1046,0.0677,0.024799999,0.0089,0.064627096
0.145,0.1081,0.0569,0.0481,0.14087826
0.325,0.2882,0.2658,0.306,0.11827517
0.11229999,0.077199996,0.0308,0.011899999,0.24571243
0.16939999,0.1355,0.0937,0.0897,0.21107018
0.119399995,0.0844,0.0367,0.0202,0.23573889
0.1295,0.0986,0.048299998,0.026099999,1.053017
0.1129,0.0725,0.0267,0.0095,0.08774238
0.18599999,0.139,0.0918,0.0998,0.19417411
0.14019999,0.1099,0.0541,0.0469,0.19140653
0.105799995,0.0713,0.0263,0.0083,0.40125242
0.103999995,0.071899995,0.0273,0.011299999,0.26953587
0.1147,0.0731,0.0394,0.0166,0.06742294
0.1373,0.1004,0.0578,0.0458,0.123550884
0.1361,0.0975,0.046299998,0.0256,0.18389666
0.121199995,0.0885,0.040999997,0.0208,0.40349507
0.1165,0.0826,0.0357,0.015999999,0.28168416
0.13849999,0.0998,0.0594,0.0481,0.18815859
0.1165,0.0761,0.0325,0.0166,0.08346779
0.1218,0.0844,0.043399997,0.0267,0.051718485
0.12539999,0.0862,0.038,0.0208,0.13723327
0.11229999,0.0755,0.0299,0.012499999,0.09046175
0.107599996,0.0755,0.0296,0.012499999,0.5292278
0.18779999,0.1521,0.1064,0.1034,0.049591787
0.122999996,0.0879,0.039699998,0.021399999,0.37190863
0.13069999,0.1081,0.066,0.030299999,0.82265353
0.119399995,0.0796,0.0324,0.015999999,0.09410824
0.1206,0.085,0.035499997,0.015999999,0.5010649
0.107599996,0.0707,0.0267,0.011899999,0.101666644
0.12239999,0.085,0.0367,0.017199999,0.2042225
0.1081,0.0713,0.026999999,0.011299999,0.08634012
0.1046,0.066,0.024799999,0.0083,0.05589657
0.1295,0.099199995,0.039499998,0.0149,1.7241834
0.12539999,0.0862,0.0392,0.0196,0.20261054
0.105799995,0.0677,0.0241,0.0083,0.07887877
0.12719999,0.0975,0.0502,0.0315,0.58914244
0.1171,0.0808,0.033999998,0.0166,0.16597399
0.1301,0.0743,0.0382,0.0106999995,0.2719947
0.117699996,0.0826,0.0367,0.019,0.23085536
0.1206,0.081999995,0.0354,0.0184,0.12182812
0.1117,0.076699995,0.0315,0.0137,0.20347795
0.1171,0.0844,0.0361,0.0154,0.9825279
0.1379,0.098,0.058799997,0.043399997,0.077253886
0.1379,0.1028,0.0536,0.0404,0.35475633
0.1206,0.0808,0.0392,0.0208,0.1773085
0.1236,0.0879,0.037699997,0.0178,0.2746866
0.11229999,0.0778,0.0309,0.0143,0.36799517
0.107,0.071899995,0.029399998,0.011299999,0.20485018
0.1105,0.0743,0.03,0.011899999,0.14531675
0.1218,0.081999995,0.0392,0.0267,0.11291618
0.1099,0.0731,0.026899999,0.0083,0.11474684
0.12,0.0826,0.0365,0.0196,0.09177945
0.12539999,0.085599996,0.0376,0.022,0.11316751
0.1147,0.077199996,0.031,0.017199999,0.028911231
0.105799995,0.0725,0.0267,0.0083,0.34916136
0.114099994,0.078999996,0.030199999,0.011299999,0.29642275
0.1099,0.077199996,0.0337,0.017199999,0.5649195
0.119399995,0.085,0.034199998,0.0149,0.495057
0.105799995,0.071899995,0.025999999,0.0095,0.18671069
0.1153,0.0755,0.030299999,0.012499999,0.055811003
0.117699996,0.085,0.0409,0.022,0.9998221
0.1165,0.0814,0.0327,0.0143,0.23413588
0.107599996,0.070099995,0.028199999,0.0095,0.059050627
0.1206,0.0832,0.0345,0.0166,0.4726074
